2025-06-02T16:35:07.386194+0530 | ERROR | Error fetching README for ItsArnavSh/solunox: 404 Client Error: Not Found for url: https://api.github.com/repos/ItsArnavSh/solunox/readme
2025-06-04T15:40:44.663633+0530 | INFO | Generating embeddings for chunk...
2025-06-04T15:40:44.750607+0530 | INFO | Generating embeddings for chunk...
2025-06-04T15:40:44.849186+0530 | INFO | Generating embeddings for chunk...
2025-06-04T15:40:44.964610+0530 | INFO | Generating embeddings for chunk...
2025-06-04T15:40:45.071129+0530 | INFO | Generating embeddings for chunk...
2025-06-04T15:40:45.644765+0530 | INFO | Generating embeddings for chunk...
2025-06-04T15:40:45.725724+0530 | INFO | Generating embeddings for chunk...
2025-06-04T15:40:45.862591+0530 | INFO | Generating embeddings for chunk...
2025-06-04T15:40:45.954972+0530 | INFO | Generating embeddings for chunk...
2025-06-04T15:40:46.242693+0530 | INFO | Generating embeddings for chunk...
2025-06-04T15:40:46.315439+0530 | INFO | Generating embeddings for chunk...
2025-06-04T15:40:46.397606+0530 | INFO | Generating embeddings for chunk...
2025-06-04T15:40:46.495801+0530 | INFO | Generating embeddings for chunk...
2025-06-04T15:40:46.603476+0530 | INFO | Generating embeddings for chunk...
2025-06-04T15:40:46.687371+0530 | INFO | Generating embeddings for chunk...
2025-06-04T15:40:46.774796+0530 | INFO | Generating embeddings for chunk...
2025-06-04T15:40:47.342293+0530 | INFO | Generating embeddings for chunk...
2025-06-04T15:40:47.882882+0530 | INFO | Generating embeddings for chunk...
2025-06-04T15:40:47.970898+0530 | INFO | Chunks Upserted
2025-06-04T15:40:47.971950+0530 | INFO | Embeding done
2025-06-04T15:40:55.869991+0530 | INFO | Inverted index Complete
2025-06-04T16:35:10.261734+0530 | INFO | ml
2025-06-04T16:35:10.261940+0530 | INFO | ml
2025-06-04T16:35:10.262328+0530 | INFO | ml
2025-06-04T16:35:10.262427+0530 | INFO | Query is
2025-06-04T16:35:10.262512+0530 | INFO | keywords are: ['ml']
2025-06-04T16:35:10.262591+0530 | INFO | Generating embeddings for chunk...
2025-06-04T16:35:21.820487+0530 | INFO | machine learning
2025-06-04T16:35:21.820665+0530 | INFO | machine learning
2025-06-04T16:35:21.820962+0530 | INFO | machine learning
2025-06-04T16:35:21.821038+0530 | INFO | Query is
2025-06-04T16:35:21.821084+0530 | INFO | keywords are: ['machine', 'learning']
2025-06-04T16:35:21.821123+0530 | INFO | Generating embeddings for chunk...
2025-06-04T16:35:42.925412+0530 | INFO | UI Framework
2025-06-04T16:35:42.925582+0530 | INFO | UI Framework
2025-06-04T16:35:42.925797+0530 | INFO | ui framework
2025-06-04T16:35:42.925855+0530 | INFO | Query is
2025-06-04T16:35:42.925897+0530 | INFO | keywords are: ['ui', 'framework']
2025-06-04T16:35:42.925931+0530 | INFO | Generating embeddings for chunk...
2025-06-04T16:56:23.089557+0530 | INFO | Url for readme:https://raw.githubusercontent.com/sveltejs/svelte/main/README.md
2025-06-04T16:56:23.488054+0530 | INFO | <a href="https://svelte.dev">
	<picture>
		<source media="(prefers-color-scheme: dark)" srcset="assets/banner_dark.png">
		<img src="assets/banner.png" alt="Svelte - web development for the rest of us" />
	</picture>
</a>

[![License](https://img.shields.io/npm/l/svelte.svg)](LICENSE.md) [![Chat](https://img.shields.io/discord/457912077277855764?label=chat&logo=discord)](https://svelte.dev/chat)

## What is Svelte?

Svelte is a new way to build web applications. It's a compiler that takes your declarative components and converts them into efficient JavaScript that surgically updates the DOM.

Learn more at the [Svelte website](https://svelte.dev), or stop by the [Discord chatroom](https://svelte.dev/chat).

## Supporting Svelte

Svelte is an MIT-licensed open source project with its ongoing development made possible entirely by fantastic volunteers. If you'd like to support their efforts, please consider:

- [Becoming a backer on Open Collective](https://opencollective.com/svelte).

Funds donated via Open Collective will be used for compensating expenses related to Svelte's development such as hosting costs. If sufficient donations are received, funds may also be used to support Svelte's development more directly.

## Roadmap

You may view [our roadmap](https://svelte.dev/roadmap) if you'd like to see what we're currently working on.

## Contributing

Please see the [Contributing Guide](CONTRIBUTING.md) and the [`svelte`](packages/svelte) package for information on contributing to Svelte.

## Is svelte.dev down?

Probably not, but it's possible. If you can't seem to access any `.dev` sites, check out [this SuperUser question and answer](https://superuser.com/q/1413402).

## License

[MIT](LICENSE.md)

2025-06-04T16:56:23.489334+0530 | INFO | license chat what is svelte svelte is a new way to build web applications its a compiler that takes your declarative components and converts them into efficient javascript that surgically updates the dom learn more at the svelte website or stop by the discord chatroom supporting svelte svelte is an mitlicensed open source project with its ongoing development made possible entirely by fantastic volunteers if youd like to support their efforts please consider becoming a backer on open collective funds donated via open collective will be used for compensating expenses related to sveltes development such as hosting costs if sufficient donations are received funds may also be used to support sveltes development more directly roadmap you may view our roadmap if youd like to see what were currently working on contributing please see the contributing guidecontributingmd and the sveltepackagessvelte package for information on contributing to svelte is sveltedev down probably not but its possible if you cant seem to access any dev sites check out this superuser question and answer license mitlicensemd
2025-06-04T16:56:23.489477+0530 | INFO | Splitting article into chunks...
2025-06-04T16:56:23.490052+0530 | INFO | Generating embeddings for chunk...
2025-06-04T16:56:23.527342+0530 | INFO | Generating embeddings for chunk...
2025-06-04T16:56:23.551290+0530 | INFO | Generating embeddings for chunk...
2025-06-04T16:56:23.567912+0530 | INFO | Generating embeddings for chunk...
2025-06-04T16:56:23.587370+0530 | INFO | Generating embeddings for chunk...
2025-06-04T16:56:23.609008+0530 | INFO | Generating embeddings for chunk...
2025-06-04T16:56:23.635710+0530 | INFO | Generating embeddings for chunk...
2025-06-04T16:56:23.659166+0530 | INFO | Generating embeddings for chunk...
2025-06-04T16:56:23.691218+0530 | INFO | Generating embeddings for chunk...
2025-06-04T16:56:23.753225+0530 | INFO | Generating embeddings for chunk...
2025-06-04T16:56:23.803803+0530 | INFO | Generating embeddings for chunk...
2025-06-04T16:56:23.826493+0530 | INFO | Chunks Upserted
2025-06-04T16:56:23.826684+0530 | INFO | Embeding done
2025-06-04T16:56:25.054486+0530 | INFO | Inverted index Complete
2025-06-04T16:56:47.002285+0530 | INFO | compiled js framework
2025-06-04T16:56:47.002523+0530 | INFO | compiled js framework
2025-06-04T16:56:47.002761+0530 | INFO | compiled js framework
2025-06-04T16:56:47.002833+0530 | INFO | Query is
2025-06-04T16:56:47.002881+0530 | INFO | keywords are: ['compiled', 'js', 'framework']
2025-06-04T16:56:47.002923+0530 | INFO | Generating embeddings for chunk...
2025-06-04T16:56:58.737821+0530 | INFO | compiled javascript framework
2025-06-04T16:56:58.738087+0530 | INFO | compiled javascript framework
2025-06-04T16:56:58.738624+0530 | INFO | compiled javascript framework
2025-06-04T16:56:58.738782+0530 | INFO | Query is
2025-06-04T16:56:58.738884+0530 | INFO | keywords are: ['compiled', 'javascript', 'framework']
2025-06-04T16:56:58.738970+0530 | INFO | Generating embeddings for chunk...
2025-06-04T16:58:07.493626+0530 | INFO | TS game
2025-06-04T16:58:07.493770+0530 | INFO | TS game
2025-06-04T16:58:07.493917+0530 | INFO | ts game
2025-06-04T16:58:07.493954+0530 | INFO | Query is
2025-06-04T16:58:07.493993+0530 | INFO | keywords are: ['ts', 'game']
2025-06-04T16:58:07.494020+0530 | INFO | Generating embeddings for chunk...
2025-06-04T17:50:30.194667+0530 | INFO | Initializing embedding pipeline...
2025-06-04T17:50:46.774668+0530 | INFO | Initializing embedding pipeline...
2025-06-04T17:51:16.830951+0530 | INFO | Initializing embedding pipeline...
2025-06-04T17:51:42.822228+0530 | INFO | Initializing embedding pipeline...
2025-06-04T17:55:08.386179+0530 | INFO | Initializing embedding pipeline...
2025-06-04T17:55:23.808197+0530 | INFO | Code
2025-06-04T17:55:23.808396+0530 | INFO | Code
2025-06-04T17:55:23.808814+0530 | INFO | code
2025-06-04T17:55:23.810399+0530 | INFO | Query is
2025-06-04T17:55:23.810525+0530 | INFO | keywords are: ['code']
2025-06-04T17:55:23.810610+0530 | INFO | Generating embeddings for chunk...
2025-06-04T17:58:56.524372+0530 | INFO | Initializing embedding pipeline...
2025-06-04T18:00:05.608636+0530 | INFO | Code
2025-06-04T18:00:05.608819+0530 | INFO | Code
2025-06-04T18:00:05.609214+0530 | INFO | code
2025-06-04T18:00:05.610648+0530 | INFO | Query is
2025-06-04T18:00:05.610770+0530 | INFO | keywords are: ['code']
2025-06-04T18:00:05.610834+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:00:19.456054+0530 | INFO | Search Engine
2025-06-04T18:00:19.456196+0530 | INFO | Search Engine
2025-06-04T18:00:19.456361+0530 | INFO | search engine
2025-06-04T18:00:19.456402+0530 | INFO | Query is
2025-06-04T18:00:19.456432+0530 | INFO | keywords are: ['search', 'engine']
2025-06-04T18:00:19.456462+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:09:54.051001+0530 | INFO | Initializing embedding pipeline...
2025-06-04T18:10:20.851248+0530 | INFO | core
2025-06-04T18:10:20.851427+0530 | INFO | core
2025-06-04T18:10:20.851781+0530 | INFO | core
2025-06-04T18:10:20.853024+0530 | INFO | Query is
2025-06-04T18:10:20.853109+0530 | INFO | keywords are: ['core']
2025-06-04T18:10:20.853176+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:15:37.705024+0530 | INFO | Code
2025-06-04T18:15:37.705335+0530 | INFO | Code
2025-06-04T18:15:37.706465+0530 | INFO | code
2025-06-04T18:15:37.706729+0530 | INFO | Query is
2025-06-04T18:15:37.706873+0530 | INFO | keywords are: ['code']
2025-06-04T18:15:37.707001+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:18:19.869132+0530 | INFO | Cda
2025-06-04T18:18:19.869457+0530 | INFO | Cda
2025-06-04T18:18:19.871559+0530 | INFO | cda
2025-06-04T18:18:19.871780+0530 | INFO | Query is
2025-06-04T18:18:19.871944+0530 | INFO | keywords are: ['cda']
2025-06-04T18:18:19.872091+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:18:23.916118+0530 | INFO | Pokemon
2025-06-04T18:18:23.916370+0530 | INFO | Pokemon
2025-06-04T18:18:23.916681+0530 | INFO | pokemon
2025-06-04T18:18:23.916758+0530 | INFO | Query is
2025-06-04T18:18:23.916817+0530 | INFO | keywords are: ['pokemon']
2025-06-04T18:18:23.916874+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:19:41.956888+0530 | INFO | Pokemon
2025-06-04T18:19:41.957090+0530 | INFO | Pokemon
2025-06-04T18:19:41.957444+0530 | INFO | pokemon
2025-06-04T18:19:41.957530+0530 | INFO | Query is
2025-06-04T18:19:41.957606+0530 | INFO | keywords are: ['pokemon']
2025-06-04T18:19:41.957674+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:21:56.184688+0530 | INFO | Pokemon
2025-06-04T18:21:56.184924+0530 | INFO | Pokemon
2025-06-04T18:21:56.185300+0530 | INFO | pokemon
2025-06-04T18:21:56.185410+0530 | INFO | Query is
2025-06-04T18:21:56.185487+0530 | INFO | keywords are: ['pokemon']
2025-06-04T18:21:56.185558+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:24:04.482104+0530 | INFO | Cool
2025-06-04T18:24:04.482299+0530 | INFO | Cool
2025-06-04T18:24:04.482731+0530 | INFO | cool
2025-06-04T18:24:04.482836+0530 | INFO | Query is
2025-06-04T18:24:04.482914+0530 | INFO | keywords are: ['cool']
2025-06-04T18:24:04.482985+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:24:09.185338+0530 | INFO | Pokemon
2025-06-04T18:24:09.185528+0530 | INFO | Pokemon
2025-06-04T18:24:09.185872+0530 | INFO | pokemon
2025-06-04T18:24:09.185956+0530 | INFO | Query is
2025-06-04T18:24:09.186029+0530 | INFO | keywords are: ['pokemon']
2025-06-04T18:24:09.186097+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:25:50.808541+0530 | INFO | pokemon
2025-06-04T18:25:50.808701+0530 | INFO | pokemon
2025-06-04T18:25:50.808877+0530 | INFO | pokemon
2025-06-04T18:25:50.808920+0530 | INFO | Query is
2025-06-04T18:25:50.808956+0530 | INFO | keywords are: ['pokemon']
2025-06-04T18:25:50.808988+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:26:02.333145+0530 | INFO | Pokemon
2025-06-04T18:26:02.333303+0530 | INFO | Pokemon
2025-06-04T18:26:02.333654+0530 | INFO | pokemon
2025-06-04T18:26:02.333727+0530 | INFO | Query is
2025-06-04T18:26:02.333761+0530 | INFO | keywords are: ['pokemon']
2025-06-04T18:26:02.333787+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:26:33.405548+0530 | INFO | Pokemon
2025-06-04T18:26:33.405731+0530 | INFO | Pokemon
2025-06-04T18:26:33.406056+0530 | INFO | pokemon
2025-06-04T18:26:33.406145+0530 | INFO | Query is
2025-06-04T18:26:33.406227+0530 | INFO | keywords are: ['pokemon']
2025-06-04T18:26:33.406302+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:26:48.070725+0530 | INFO | Pokemon
2025-06-04T18:26:48.070915+0530 | INFO | Pokemon
2025-06-04T18:26:48.071206+0530 | INFO | pokemon
2025-06-04T18:26:48.071278+0530 | INFO | Query is
2025-06-04T18:26:48.071348+0530 | INFO | keywords are: ['pokemon']
2025-06-04T18:26:48.071411+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:27:13.567095+0530 | INFO | pokemon
2025-06-04T18:27:13.567525+0530 | INFO | pokemon
2025-06-04T18:27:13.568406+0530 | INFO | pokemon
2025-06-04T18:27:13.568616+0530 | INFO | Query is
2025-06-04T18:27:13.568804+0530 | INFO | keywords are: ['pokemon']
2025-06-04T18:27:13.568979+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:27:22.953739+0530 | INFO | code
2025-06-04T18:27:22.954050+0530 | INFO | code
2025-06-04T18:27:22.954455+0530 | INFO | code
2025-06-04T18:27:22.954550+0530 | INFO | Query is
2025-06-04T18:27:22.954627+0530 | INFO | keywords are: ['code']
2025-06-04T18:27:22.954696+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:29:04.732162+0530 | INFO | code
2025-06-04T18:29:04.732362+0530 | INFO | code
2025-06-04T18:29:04.732804+0530 | INFO | code
2025-06-04T18:29:04.732871+0530 | INFO | Query is
2025-06-04T18:29:04.732907+0530 | INFO | keywords are: ['code']
2025-06-04T18:29:04.732936+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:29:04.969865+0530 | INFO | code
2025-06-04T18:29:04.970012+0530 | INFO | code
2025-06-04T18:29:04.970171+0530 | INFO | code
2025-06-04T18:29:04.970210+0530 | INFO | Query is
2025-06-04T18:29:04.970242+0530 | INFO | keywords are: ['code']
2025-06-04T18:29:04.970272+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:41:15.272970+0530 | INFO | TS game
2025-06-04T18:41:15.273132+0530 | INFO | TS game
2025-06-04T18:41:15.273298+0530 | INFO | ts game
2025-06-04T18:41:15.273347+0530 | INFO | Query is
2025-06-04T18:41:15.273381+0530 | INFO | keywords are: ['ts', 'game']
2025-06-04T18:41:15.273412+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:41:47.326745+0530 | INFO | Pokemon
2025-06-04T18:41:47.327429+0530 | INFO | Pokemon
2025-06-04T18:41:47.329058+0530 | INFO | pokemon
2025-06-04T18:41:47.329146+0530 | INFO | Query is
2025-06-04T18:41:47.329223+0530 | INFO | keywords are: ['pokemon']
2025-06-04T18:41:47.329294+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:41:50.984872+0530 | INFO | Pokemon
2025-06-04T18:41:50.985062+0530 | INFO | Pokemon
2025-06-04T18:41:50.985407+0530 | INFO | pokemon
2025-06-04T18:41:50.985489+0530 | INFO | Query is
2025-06-04T18:41:50.985563+0530 | INFO | keywords are: ['pokemon']
2025-06-04T18:41:50.985631+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:42:17.397379+0530 | INFO | Pokemon
2025-06-04T18:42:17.397560+0530 | INFO | Pokemon
2025-06-04T18:42:17.398037+0530 | INFO | pokemon
2025-06-04T18:42:17.398124+0530 | INFO | Query is
2025-06-04T18:42:17.398165+0530 | INFO | keywords are: ['pokemon']
2025-06-04T18:42:17.398200+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:43:04.418266+0530 | INFO | search
2025-06-04T18:43:04.418468+0530 | INFO | search
2025-06-04T18:43:04.418885+0530 | INFO | search
2025-06-04T18:43:04.418958+0530 | INFO | Query is
2025-06-04T18:43:04.418998+0530 | INFO | keywords are: ['search']
2025-06-04T18:43:04.419034+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:43:15.762251+0530 | INFO | pokemon
2025-06-04T18:43:15.762624+0530 | INFO | pokemon
2025-06-04T18:43:15.764871+0530 | INFO | pokemon
2025-06-04T18:43:15.765086+0530 | INFO | Query is
2025-06-04T18:43:15.765212+0530 | INFO | keywords are: ['pokemon']
2025-06-04T18:43:15.765330+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:43:49.572628+0530 | INFO | pokemon
2025-06-04T18:43:49.572775+0530 | INFO | pokemon
2025-06-04T18:43:49.572936+0530 | INFO | pokemon
2025-06-04T18:43:49.572976+0530 | INFO | Query is
2025-06-04T18:43:49.573010+0530 | INFO | keywords are: ['pokemon']
2025-06-04T18:43:49.573042+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:47:30.517532+0530 | INFO | pokemon
2025-06-04T18:47:30.517853+0530 | INFO | pokemon
2025-06-04T18:47:30.518253+0530 | INFO | pokemon
2025-06-04T18:47:30.518359+0530 | INFO | Query is
2025-06-04T18:47:30.518434+0530 | INFO | keywords are: ['pokemon']
2025-06-04T18:47:30.518504+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:50:12.347470+0530 | INFO | Code
2025-06-04T18:50:12.347644+0530 | INFO | Code
2025-06-04T18:50:12.348014+0530 | INFO | code
2025-06-04T18:50:12.348105+0530 | INFO | Query is
2025-06-04T18:50:12.348148+0530 | INFO | keywords are: ['code']
2025-06-04T18:50:12.348182+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:53:27.399222+0530 | INFO | Code
2025-06-04T18:53:27.399404+0530 | INFO | Code
2025-06-04T18:53:27.399633+0530 | INFO | code
2025-06-04T18:53:27.399694+0530 | INFO | Query is
2025-06-04T18:53:27.399742+0530 | INFO | keywords are: ['code']
2025-06-04T18:53:27.399786+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:54:09.650379+0530 | INFO | pokemon
2025-06-04T18:54:09.650539+0530 | INFO | pokemon
2025-06-04T18:54:09.650707+0530 | INFO | pokemon
2025-06-04T18:54:09.650747+0530 | INFO | Query is
2025-06-04T18:54:09.650782+0530 | INFO | keywords are: ['pokemon']
2025-06-04T18:54:09.650812+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:54:34.742214+0530 | INFO | Code
2025-06-04T18:54:34.742391+0530 | INFO | Code
2025-06-04T18:54:34.742613+0530 | INFO | code
2025-06-04T18:54:34.742661+0530 | INFO | Query is
2025-06-04T18:54:34.742708+0530 | INFO | keywords are: ['code']
2025-06-04T18:54:34.742752+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:55:15.491788+0530 | INFO | Code
2025-06-04T18:55:15.492043+0530 | INFO | Code
2025-06-04T18:55:15.492366+0530 | INFO | code
2025-06-04T18:55:15.492466+0530 | INFO | Query is
2025-06-04T18:55:15.492532+0530 | INFO | keywords are: ['code']
2025-06-04T18:55:15.492588+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:55:30.206874+0530 | INFO | Code
2025-06-04T18:55:30.207047+0530 | INFO | Code
2025-06-04T18:55:30.207447+0530 | INFO | code
2025-06-04T18:55:30.207542+0530 | INFO | Query is
2025-06-04T18:55:30.207630+0530 | INFO | keywords are: ['code']
2025-06-04T18:55:30.207696+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:55:45.417670+0530 | INFO | Code
2025-06-04T18:55:45.417850+0530 | INFO | Code
2025-06-04T18:55:45.418166+0530 | INFO | code
2025-06-04T18:55:45.418250+0530 | INFO | Query is
2025-06-04T18:55:45.418338+0530 | INFO | keywords are: ['code']
2025-06-04T18:55:45.418409+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:56:03.065927+0530 | INFO | Code
2025-06-04T18:56:03.066204+0530 | INFO | Code
2025-06-04T18:56:03.066772+0530 | INFO | code
2025-06-04T18:56:03.066867+0530 | INFO | Query is
2025-06-04T18:56:03.066944+0530 | INFO | keywords are: ['code']
2025-06-04T18:56:03.067025+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:56:42.772560+0530 | INFO | Code
2025-06-04T18:56:42.772749+0530 | INFO | Code
2025-06-04T18:56:42.773122+0530 | INFO | code
2025-06-04T18:56:42.773244+0530 | INFO | Query is
2025-06-04T18:56:42.773291+0530 | INFO | keywords are: ['code']
2025-06-04T18:56:42.773335+0530 | INFO | Generating embeddings for chunk...
2025-06-04T18:56:52.721268+0530 | INFO | Code
2025-06-04T18:56:52.721463+0530 | INFO | Code
2025-06-04T18:56:52.721792+0530 | INFO | code
2025-06-04T18:56:52.721874+0530 | INFO | Query is
2025-06-04T18:56:52.721948+0530 | INFO | keywords are: ['code']
2025-06-04T18:56:52.722016+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:04:41.076628+0530 | INFO | Code
2025-06-04T19:04:41.076757+0530 | INFO | Code
2025-06-04T19:04:41.076977+0530 | INFO | code
2025-06-04T19:04:41.077039+0530 | INFO | Query is
2025-06-04T19:04:41.077088+0530 | INFO | keywords are: ['code']
2025-06-04T19:04:41.077132+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:07:17.170901+0530 | INFO | Code
2025-06-04T19:07:17.171056+0530 | INFO | Code
2025-06-04T19:07:17.171215+0530 | INFO | code
2025-06-04T19:07:17.171269+0530 | INFO | Query is
2025-06-04T19:07:17.171317+0530 | INFO | keywords are: ['code']
2025-06-04T19:07:17.171351+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:07:23.656350+0530 | INFO | Pokemon
2025-06-04T19:07:23.656640+0530 | INFO | Pokemon
2025-06-04T19:07:23.657081+0530 | INFO | pokemon
2025-06-04T19:07:23.657183+0530 | INFO | Query is
2025-06-04T19:07:23.657269+0530 | INFO | keywords are: ['pokemon']
2025-06-04T19:07:23.657365+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:15.208167+0530 | INFO | Url for readme:https://raw.githubusercontent.com/ItsArnavSh/BashBrain/main/README.md
2025-06-04T19:10:15.853460+0530 | INFO | # BashBrain 🤖💻

**BashBrain** is a terminal command executor written in Go, powered by **Gemini** (a generative AI model). The tool allows you to execute terminal commands using natural language prompts and get automated results. It makes interacting with the terminal more intuitive by leveraging the Gemini API, offering a seamless experience to perform common tasks with ease.

## Features 🌟

- **Natural Language Command Execution**: Use natural language prompts to execute terminal commands. 📝➡️💻
- **Powered by Gemini API**: Currently uses the Gemini API to generate command responses. ⚡
- **Customizable & Extensible**: Easily add new commands or modify existing ones for your use case. 🔧
- **Environment Configuration**: Requires a Gemini API key, which must be set in the `.env` file to function. 🔑

## Prerequisites 🛠️

To use this project, ensure that you have the following installed:

- **Go (1.18 or newer)**: To run and build the project. 🏗️
- **Gemini API Key**: You must have an API key from Gemini to make requests. 🔑

## Setup 🏁

Follow these steps to set up and use **BashBrain**:

### 1. Clone the Repository 📥

Clone the project to your local machine using the following command:

```bash
git clone git@github.com:ItsArnavSh/BashBrain.git
cd BashBrain
```

### 2. Set Up the `.env` File 📝

In the root directory of the project, create a `.env` file to store your Gemini API key.

```bash
touch .env
```

Inside the `.env` file, add the following line:

```bash
GEMINI_KEY=your_gemini_api_key_here
```

Replace `your_gemini_api_key_here` with your actual Gemini API key. 🔑

### 3. Install Dependencies 📦

Install the necessary Go dependencies using the following command:

```bash
go get
```

### 4. Run the Project 🚀

Run the project by executing the following command:

```bash
go run .
```

Once the server is running, you can start interacting with the terminal through the Gemini-powered API. 💬

### 5. Usage 🔍

The Gemini model will process the request, generate the appropriate command or response, and display the result in the terminal. 🤖

### Example Command 🧑‍💻:

```bash
go run .
```

Prompt:

```
Create a directory named "Test" and list its contents
```

Response:

```
Command executed: mkdir Test && ls Test
Result: Directory created and contents listed.
```

## API Details 🔧

**BashBrain** interacts with the Gemini API using a simple REST API request to generate content. The project currently uses **Gemini** to handle command execution in the terminal. 🌐


## Contributing 🤝

Feel free to open issues or submit pull requests to contribute to **BashBrain**. Contributions are welcome, and we appreciate any improvements or new features that enhance the project! 🌱

### Steps to Contribute:

1. Fork the repository. 🍴
2. Create a new branch for your feature or fix. 🌿
3. Make your changes and test them thoroughly. 🧪
4. Submit a pull request with a description of the changes. 📤

2025-06-04T19:10:15.854950+0530 | INFO | bashbrain bashbrain is a terminal command executor written in go powered by gemini a generative ai model the tool allows you to execute terminal commands using natural language prompts and get automated results it makes interacting with the terminal more intuitive by leveraging the gemini api offering a seamless experience to perform common tasks with ease features natural language command execution use natural language prompts to execute terminal commands powered by gemini api currently uses the gemini api to generate command responses customizable extensible easily add new commands or modify existing ones for your use case environment configuration requires a gemini api key which must be set in the env file to function prerequisites to use this project ensure that you have the following installed go 118 or newer to run and build the project gemini api key you must have an api key from gemini to make requests setup follow these steps to set up and use bashbrain 1 clone the repository clone the project to your local machine using the following command 2 set up the env file in the root directory of the project create a env file to store your gemini api key inside the env file add the following line replace yourgeminiapikeyhere with your actual gemini api key 3 install dependencies install the necessary go dependencies using the following command 4 run the project run the project by executing the following command once the server is running you can start interacting with the terminal through the geminipowered api 5 usage the gemini model will process the request generate the appropriate command or response and display the result in the terminal example command prompt response api details bashbrain interacts with the gemini api using a simple rest api request to generate content the project currently uses gemini to handle command execution in the terminal contributing feel free to open issues or submit pull requests to contribute to bashbrain contributions are welcome and we appreciate any improvements or new features that enhance the project steps to contribute 1 fork the repository 2 create a new branch for your feature or fix 3 make your changes and test them thoroughly 4 submit a pull request with a description of the changes
2025-06-04T19:10:15.855062+0530 | INFO | Splitting article into chunks...
2025-06-04T19:10:15.856034+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:15.891557+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:15.913097+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:15.927607+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:15.945348+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:16.407216+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:16.627808+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:16.648449+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:16.671159+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:16.691535+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:16.709021+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:16.726789+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:16.744670+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:16.762083+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:16.781128+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:16.799691+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:16.820050+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:16.842187+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:16.863273+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:16.883840+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:16.916360+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:16.936414+0530 | INFO | Generating embeddings for chunk...
2025-06-04T19:10:16.952658+0530 | INFO | Chunks Upserted
